Setting,Seed,Modes,High-Quality Samples,Reverse KL
alpha-0.8_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,30,19,0.4605,0.1483857880157489
alpha-0.9_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,22,13,0.279,0.22907340664610376
alpha-0.9_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,24,18,0.353,0.14592133719127734
alpha-0.9_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,26,12,0.3685,0.3551106367050081
alpha-1.0_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,22,20,0.531,0.12293828424576836
alpha-1.0_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,21,14,0.336,0.5076450667832975
alpha-0.9_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,30,22,0.4975,0.03583125895170162
alpha-0.9_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,27,16,0.381,0.14685780855777295
alpha-0.9_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,29,17,0.3815,0.1112739465997566
alpha-0.9_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,28,15,0.288,0.16004807517335706
alpha-1.0_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,24,15,0.4625,0.2705149605535422
alpha-0.8_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,23,22,0.571,0.12874725991015987
alpha-1.0_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,23,18,0.429,0.1028680206704032
alpha-0.8_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,25,11,0.453,0.4621174273110545
alpha-0.9_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,25,19,0.385,0.08043294650906395
alpha-1.0_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,25,9,0.2975,0.4082118199641928
alpha-0.9_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,23,14,0.3625,0.22229622250805878
alpha-1.0_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,26,16,0.3395,0.11846822846212844
alpha-1.0_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,29,16,0.369,0.2767437180076746
alpha-1.0_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,28,14,0.3435,0.08847630099104692
alpha-1.0_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,27,23,0.4565,0.01510561008128786
alpha-1.0_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,30,15,0.3185,0.2313057634105475
alpha-1.1_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,23,10,0.355,0.3764161966130549
alpha-1.1_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,21,10,0.299,0.45584229369718704
alpha-1.1_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,22,15,0.2805,0.14010674560389721
alpha-1.1_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,25,16,0.298,0.1321951390129427
alpha-1.1_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,29,10,0.3645,0.581065842323681
alpha-1.1_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,28,12,0.424,0.42207522111855134
alpha-1.1_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,26,10,0.304,0.3997324871076308
alpha-1.1_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,24,10,0.278,0.3142287377224602
alpha-1.1_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,30,14,0.2295,0.20158838939793075
alpha-1.2_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,23,12,0.3425,0.34182326688036435
alpha-1.2_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,21,10,0.3295,0.47787709362776293
alpha-1.1_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,27,9,0.307,0.38575721805026286
alpha-1.2_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,22,6,0.203,0.8234112008506118
alpha-1.2_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,25,10,0.1875,0.1501294483894665
alpha-1.2_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,30,7,0.335,0.5389452746524324
alpha-1.2_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,28,18,0.4565,0.09417156751070802
alpha-1.5_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,21,8,0.196,0.38529880913814096
alpha-1.5_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,22,9,0.26,0.38577187976484556
alpha-1.5_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,23,13,0.343,0.238300418600014
alpha-1.5_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,24,8,0.1885,0.3948523957019652
alpha-1.2_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,24,6,0.1075,0.5630428570557761
alpha-1.5_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,25,7,0.1685,0.38563390549189
alpha-1.5_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,27,8,0.1835,0.5370518357927234
alpha-1.5_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,26,9,0.422,0.7019372849388446
alpha-1.2_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,26,13,0.3635,0.2824138688662149
alpha-1.5_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,29,9,0.225,0.44141001561865234
alpha-1.5_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,30,9,0.192,0.4012973035783586
alpha-1.5_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,28,18,0.377,0.07766739659452607
alpha-1.2_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,27,20,0.5205,0.1277068969417886
alpha-2.0_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,22,9,0.2735,0.654057695406383
alpha-1.2_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,29,10,0.2425,0.36498497694065274
alpha-2.0_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,24,5,0.248,0.6710663333165239
alpha-2.0_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,21,8,0.2205,0.6506842526432706
alpha-2.0_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,23,6,0.257,0.5587947668306922
alpha-2.0_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,27,9,0.2615,0.3921170108844633
alpha-2.0_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,25,11,0.219,0.1472937284039
alpha-2.0_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,26,8,0.3475,0.48066447763352554
alpha-2.0_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,28,10,0.195,0.34110620280836773
alpha-2.0_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,30,9,0.357,0.47768042816938344
alpha-2.0_dlayers-0_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,29,6,0.2645,0.6875591118118605
alpha-0.8_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,22,12,0.2565,0.26902146145975175
alpha-0.8_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,21,5,0.2435,0.657913595376143
alpha-0.8_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,23,10,0.2965,0.5499162389504332
alpha-0.8_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,25,6,0.2735,0.4963146549866008
alpha-0.8_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,26,11,0.345,0.5062723240902723
alpha-0.8_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,27,6,0.1665,0.5544295331095166
alpha-0.9_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,21,5,0.1785,0.5879958201293063
alpha-0.8_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,29,4,0.188,0.6353955639637041
alpha-0.9_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,23,4,0.098,0.635678570647717
alpha-0.9_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,24,7,0.31,0.42953962016074515
alpha-0.8_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,24,4,0.234,0.7502339087717906
alpha-0.9_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,27,6,0.144,0.5895579030681983
alpha-0.9_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,25,4,0.096,0.5315844490834043
alpha-0.8_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,30,10,0.2545,0.6125558753881062
alpha-0.9_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,26,7,0.2055,0.5027860734265741
alpha-0.8_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,28,9,0.221,0.28664039912417083
alpha-0.9_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,28,5,0.132,0.7747851213685198
alpha-0.9_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,29,5,0.1235,0.3918972993714998
alpha-1.0_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,21,9,0.2255,0.4985560053026294
alpha-0.9_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,22,8,0.3225,0.6903239021234123
alpha-1.0_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,22,10,0.234,0.46081431643668397
alpha-1.0_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,23,9,0.2125,0.7695758508018706
alpha-0.9_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,30,5,0.1695,0.5059105818274812
alpha-1.0_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,24,3,0.1375,0.71570202183151
alpha-1.0_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,25,9,0.2195,0.5761405198399352
alpha-1.0_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,26,10,0.346,0.34393240853722634
alpha-1.0_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,27,2,0.109,0.7144928953411056
alpha-1.0_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,28,6,0.158,0.5067407387964371
alpha-1.0_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,29,7,0.118,0.3116488282745487
alpha-1.0_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,30,11,0.2495,0.47165820987492363
alpha-1.1_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,24,6,0.165,0.49397436810234296
alpha-1.1_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,23,7,0.2,0.5633111325121782
alpha-1.1_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,28,4,0.158,0.4622665935810385
alpha-1.1_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,26,7,0.1315,0.42434957825859365
alpha-1.1_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,30,8,0.2925,0.6816297457302227
alpha-1.2_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,23,2,0.1035,0.6279582628993587
alpha-1.1_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,29,7,0.191,0.6988428591665458
alpha-1.2_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,25,5,0.2625,0.8021374445256857
alpha-1.2_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,24,5,0.1975,0.3950099654826652
alpha-1.2_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,22,4,0.2035,0.8782572676812845
alpha-1.2_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,26,4,0.211,0.5974600729189005
alpha-1.2_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,27,3,0.0855,0.6362518545867752
alpha-1.1_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,22,3,0.047,0.30805648012374015
alpha-1.1_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,27,5,0.0535,0.420331768684428
alpha-1.2_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,28,3,0.0605,0.686852246219635
alpha-1.2_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,21,3,0.163,0.7306884416715952
alpha-1.2_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,29,10,0.24,0.3633938174347802
alpha-1.2_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,30,6,0.23,0.7459663654099946
alpha-1.1_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,25,3,0.2775,0.5814186686999752
alpha-1.5_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,21,5,0.1365,0.47508733280860066
alpha-1.5_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,22,2,0.0745,0.7771278467892385
alpha-1.5_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,24,5,0.154,0.42380420987449435
alpha-1.5_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,23,0,0.0045,0.7901452803951604
alpha-1.5_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,25,8,0.2105,0.6712726048356705
alpha-1.5_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,26,5,0.193,0.574534874991325
alpha-1.5_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,27,7,0.1645,0.6957584527776335
alpha-1.5_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,29,7,0.323,0.5019195237323849
alpha-1.5_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,30,6,0.1685,0.4369562760617457
alpha-2.0_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,21,3,0.243,0.7320687467500621
alpha-1.5_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,28,6,0.157,0.29302339726505605
alpha-2.0_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,22,5,0.1315,0.8268113316816488
alpha-2.0_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,23,7,0.338,0.8019903534958395
alpha-2.0_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,26,4,0.1075,0.6701900954746951
alpha-2.0_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,28,0,0.0065,1.272122023331931
alpha-2.0_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,29,13,0.3285,0.3320057968652039
alpha-0.8_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,21,17,0.3505,0.1951284086779098
alpha-2.0_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,25,4,0.057,0.5234066286000496
alpha-2.0_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,24,4,0.1045,0.9926734302909797
alpha-2.0_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,27,4,0.125,0.8523127801914154
alpha-0.8_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,24,16,0.402,0.29974637416111577
alpha-0.8_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,22,17,0.464,0.19133588691051556
alpha-0.8_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,26,5,0.1275,0.369307659313571
alpha-0.8_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,25,7,0.198,0.1755610312957446
alpha-0.8_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,29,9,0.323,0.5180910631289359
alpha-0.8_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,27,10,0.257,0.33235859267009993
alpha-0.8_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,28,15,0.3365,0.20227021613983942
alpha-0.8_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,23,12,0.2035,0.26850246518499293
alpha-2.0_dlayers-1_glayers-4_dwidth-50_gwidth-400_dlr-0.0001_glr-0.0001_,30,5,0.1985,0.8403991771327497
alpha-0.9_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,21,9,0.2405,0.4502828083137736
alpha-0.8_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,30,6,0.1115,0.2930090809461845
alpha-0.9_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,22,13,0.2715,0.29581740484727104
alpha-0.9_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,23,11,0.288,0.323814863104217
alpha-0.9_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,24,12,0.3135,0.24413932372068978
alpha-0.9_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,25,9,0.179,0.4171739384211878
alpha-0.9_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,26,10,0.3405,0.5454019590951449
alpha-0.9_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,27,13,0.339,0.32887003300930556
alpha-1.0_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,21,7,0.2135,0.25746232161690874
alpha-1.0_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,23,22,0.5065,0.09970493136396855
alpha-1.0_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,24,21,0.511,0.15579857249982576
alpha-1.0_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,22,13,0.377,0.3522743065019942
alpha-1.0_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,26,10,0.3755,0.4093865977915965
alpha-1.0_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,27,10,0.282,0.3977425690860442
alpha-1.0_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,25,5,0.1675,0.5878301348624604
alpha-1.0_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,29,9,0.355,0.38649381020015006
alpha-1.0_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,30,6,0.151,0.5814905132681876
alpha-0.9_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,28,10,0.2285,0.3782187575708705
alpha-0.9_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,29,11,0.337,0.33774937335044714
alpha-1.1_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,21,12,0.343,0.3482823332400026
alpha-1.1_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,22,6,0.218,0.35635900249332425
alpha-1.0_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,28,11,0.2535,0.4911920349264992
alpha-1.1_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,23,7,0.189,0.2648386776782547
alpha-0.9_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,30,6,0.156,0.5038396955654768
alpha-1.1_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,24,3,0.193,0.49900954662588826
alpha-1.1_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,25,8,0.262,0.5314320699618883
alpha-1.1_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,30,15,0.3405,0.16500011745456492
alpha-1.1_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,26,10,0.1475,0.39363861874587874
alpha-1.1_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,27,14,0.3315,0.2918504480955976
alpha-1.1_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,28,14,0.3475,0.1576020834253309
alpha-1.1_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,29,5,0.1585,0.7102408899735048
alpha-1.2_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,21,11,0.278,0.22858261700736512
alpha-1.2_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,22,10,0.3605,0.7104804867140869
alpha-1.2_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,27,9,0.177,0.516179219035279
alpha-1.2_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,25,12,0.3085,0.32022346925770356
alpha-1.2_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,30,7,0.225,0.8603550014957393
alpha-1.2_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,28,7,0.1795,0.6023357085769478
alpha-1.2_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,23,8,0.234,0.6940412491470567
alpha-1.5_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,21,17,0.383,0.2109777657227414
alpha-1.2_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,29,10,0.22,0.4211212073402989
alpha-1.2_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,24,7,0.1355,0.2784424681098737
alpha-1.5_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,24,7,0.362,0.4912348815122953
alpha-1.5_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,23,7,0.156,0.599887860218943
alpha-1.5_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,26,11,0.237,0.30438238770037684
alpha-1.5_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,25,6,0.1485,0.4732589121307786
alpha-1.5_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,22,10,0.2535,0.2541896787117979
alpha-1.2_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,26,3,0.144,0.6931482771552162
alpha-1.5_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,27,4,0.1205,0.6836458286423276
alpha-1.5_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,28,7,0.253,0.4855520758941088
alpha-1.5_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,29,6,0.313,0.6066157969290112
alpha-1.5_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,30,4,0.1185,0.38262027868340287
alpha-2.0_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,21,5,0.1515,0.9233238366802933
alpha-2.0_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,22,11,0.284,0.30471954894752734
alpha-2.0_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,24,8,0.2,0.563135159890404
alpha-2.0_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,29,5,0.185,0.46812069150029406
alpha-2.0_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,27,6,0.082,0.5595045943676152
alpha-0.8_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,23,20,0.4915,0.0789037534833858
alpha-2.0_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,28,5,0.1755,0.38626952707158235
