setting,seed,train_test_split,noise_dim,batch_size,save_images,n_epochs,epoch_step,lr,model_width,beta1,amp,d_alpha,g_alpha,non_saturating,ls_gan,errors,epochs,fid_scores,time
non_saturating-n_epochs-150-epoch_step-10-lr-0.0007-d_alpha-1-g_alpha-1-ls_gan,7,0.8,100,128,False,150,10,0.0007,64,0.9,False,1.0,1.0,True,True,"[0.4701999012833169, 0.401961994076999, 0.42474086870681144, 0.4248025666337611, 0.4695952615992103, 0.42134748272458045, 0.4938302073050346, 0.4956071076011846, 0.4938795656465943, 0.49765547877591315, 0.49500246791707797, 0.4954096742349457, 0.4973593287265548, 0.4992102665350444, 0.4987660414610069]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1090.6634207797085, 195.38851802321096, 145.65607528972896, 100.96839404594255, 94.52758997408728, 61.4168529708727, 70.7220792177859, 62.4425261483816, 75.94674433373427, 79.79504203222473, 77.09116562060285, 72.36097018566511, 77.1803391979264, 87.23340955162757, 80.91182863266681]",4626
non_saturating-n_epochs-150-epoch_step-10-lr-0.0006-d_alpha-1-g_alpha-1-ls_gan,6,0.8,100,128,False,150,10,0.0006,64,0.9,False,1.0,1.0,True,True,"[0.3208045409674235, 0.3893015794669299, 0.4592670286278381, 0.47986179664363277, 0.48709279368213226, 0.4942497532082922, 0.48693237907206316, 0.4991238894373149, 0.49754442250740377, 0.49954343534057255, 0.4978035538005923, 0.49851924975320827, 0.4983218163869694, 0.4962857847976308, 0.4986920039486673]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[647.3045104411202, 198.91551419786856, 116.22722012311146, 79.47056693990817, 83.77398943856883, 74.33060205822494, 87.55197843975202, 94.14407715900802, 85.49908462698568, 84.45739844381524, 90.58459589730569, 94.55145773924232, 92.90758341843411, 85.05428121158582, 110.33060057706507]",4861
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-1-g_alpha-1-ls_gan,7,0.8,100,128,False,150,10,0.0002,64,0.9,False,1.0,1.0,True,True,"[0.32553060217176705, 0.46535044422507404, 0.48756169792694964, 0.4743089832181639, 0.48184846989141167, 0.4357477788746298, 0.49543435340572556, 0.49590325765054294, 0.49010365251727545, 0.4979886475814413, 0.48886969397828234, 0.4974333662388944, 0.4982477788746298, 0.49961747285291214, 0.4990498519249753]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[589.4082100025254, 160.67667066729814, 113.7179643476112, 77.16659983626255, 65.80138501780084, 69.1391580288182, 70.80734517103201, 74.66382109165022, 78.57601569298572, 78.8469406884376, 80.80982977773112, 80.57197571004417, 80.01836933603795, 80.91183035788413, 82.78429138711499]",4930
non_saturating-n_epochs-150-epoch_step-10-lr-0.001-d_alpha-1-g_alpha-1-ls_gan,5,0.8,100,128,False,150,10,0.001,64,0.9,False,1.0,1.0,True,True,"[0.18214461994077, 0.4591559723593287, 0.45412142152023693, 0.4230256663376111, 0.48911648568608096, 0.49032576505429415, 0.49934600197433365, 0.4940399802566634, 0.4945829220138203, 0.49982724580454096, 0.4939906219151037, 0.49977788746298124, 0.49874136229022703, 0.5000493583415597, 0.49997532082922014]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[815.0970662860354, 218.54531709173318, 103.1438081366606, 102.94526162680597, 96.638815346113, 82.68271030298979, 114.23647732967606, 70.82881094449476, 86.79346130731324, 89.92965852644193, 92.60072672601166, 86.43983179021689, 89.34655705775833, 91.67908664758443, 91.29301619032162]",4930
non_saturating-n_epochs-150-epoch_step-10-lr-0.0008-d_alpha-1-g_alpha-1-ls_gan,7,0.8,100,128,False,150,10,0.0008,64,0.9,False,1.0,1.0,True,True,"[0.1839091806515301, 0.4601061204343534, 0.4642645607107601, 0.4845384995064166, 0.48970878578479765, 0.4909921026653504, 0.4801579466929911, 0.4991609081934847, 0.49539733464955577, 0.497322309970385, 0.4452862783810464, 0.49854392892398813, 0.4983341559723593, 0.49938302073050345, 0.5000123395853899]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[475.44767434126857, 185.9868216475504, 128.87971588123855, 98.6291453908243, 78.24924588229919, 126.4724831785677, 79.00110202563701, 81.70252755176284, 90.31208235211886, 85.49823156825005, 93.55485714144766, 86.2409858427095, 83.89102949667699, 97.053782566064, 92.16089057804697]",4936
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-1-g_alpha-1-ls_gan,4,0.8,100,128,False,150,10,0.0005,64,0.9,False,1.0,1.0,True,True,"[0.3664486673247779, 0.41974333662388946, 0.48284797630799603, 0.4963968410661402, 0.48293435340572555, 0.4397951628825271, 0.4981367226061204, 0.493571076011846, 0.49405231984205333, 0.49811204343534055, 0.4991609081934847, 0.4978282329713722, 0.49697680157946694, 0.49793928923988157, 0.49039980256663374]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[545.7801823182585, 179.73907686763812, 101.80067881091986, 92.10111849746022, 90.75612967832456, 74.4580494275366, 88.04888352754983, 83.28107055154419, 83.9948248188391, 86.65413312508156, 89.60590471050466, 92.97423488120683, 86.0949650012908, 86.73185184557826, 98.36774608485791]",4957
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-1-g_alpha-1-ls_gan,9,0.8,100,128,False,150,10,0.0002,64,0.9,False,1.0,1.0,True,True,"[0.3399062191510365, 0.366966929911155, 0.46723840078973344, 0.45768756169792696, 0.47613524185587364, 0.4918188548864758, 0.4769990128331688, 0.4988770977295163, 0.4960019743336624, 0.4993953603158934, 0.48998025666337613, 0.48763573543928923, 0.4991238894373149, 0.4988030602171767, 0.48923988153998027]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[525.8790122500312, 174.34433652865403, 100.4383105541433, 71.1247631256324, 71.04212857157063, 72.29273411234863, 74.90611773238038, 70.89870805217527, 71.48392497814507, 77.27748040859433, 75.92594957790982, 72.91752288150519, 76.07496293423037, 88.07879224095109, 84.83472640413015]",4384
non_saturating-n_epochs-150-epoch_step-10-lr-0.0008-d_alpha-1-g_alpha-1-ls_gan,9,0.8,100,128,False,150,10,0.0008,64,0.9,False,1.0,1.0,True,True,"[0.4443237907206318, 0.4461253701875617, 0.46779368213228034, 0.47342053307008886, 0.47214955577492596, 0.4877838104639684, 0.49634748272458046, 0.4986549851924975, 0.49776653504442253, 0.5009378084896348, 0.4878701875616979, 0.4997655478775913, 0.5006169792694966, 0.520162882527147, 0.5035661401776901]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[453.2908340228082, 164.19586134446536, 129.2682841993353, 83.62515510717367, 80.29279087070813, 137.29312607168413, 89.10225056286868, 83.55963761965495, 98.6381071835633, 91.47016439295396, 98.07230210410387, 97.2708425483064, 119.6057928959159, 107.83079997384868, 92.08278171282461]",4395
non_saturating-n_epochs-150-epoch_step-10-lr-0.0009-d_alpha-1-g_alpha-1-ls_gan,8,0.8,100,128,False,150,10,0.0009,64,0.9,False,1.0,1.0,True,True,"[0.4693608094768016, 0.35260365251727543, 0.42901036525172753, 0.4903874629812438, 0.486253701875617, 0.4879318854886476, 0.4614511352418559, 0.49247285291214216, 0.497149555774926, 0.4953726554787759, 0.49819842053307006, 0.5136722606120434, 0.5487043435340573, 0.5576258637709773, 0.5197556762092793]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[674.0555933879454, 214.94572563445718, 129.17738712587743, 93.75643197947034, 71.87506059743873, 64.92905378334513, 61.77257431251542, 57.986413247403334, 68.02477146907995, 69.59041195864506, 61.53854990568357, 82.65341652634311, 92.10697173300707, 88.2367948604475, 86.66240776359484]",4416
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-1-g_alpha-1-ls_gan,9,0.8,100,128,False,150,10,0.0005,64,0.9,False,1.0,1.0,True,True,"[0.4497532082922014, 0.43910414610069104, 0.39779121421520236, 0.47701135241855874, 0.4222482724580454, 0.49243583415597236, 0.493040473840079, 0.4898445212240869, 0.49718657453109577, 0.4980873642645607, 0.48538993089832183, 0.49835883514313917, 0.49851924975320827, 0.49929664363277393, 0.4976307996051333]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[436.9628640645369, 176.14831370264653, 113.86807501997953, 71.41696419580148, 68.08502197054759, 57.612366107894786, 64.85665035301929, 66.1543699422715, 71.71696332762451, 72.73434894317302, 78.54829188440635, 81.38493831838332, 75.060044443582, 80.63552644403626, 81.8862417410055]",4404
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-1-g_alpha-1-ls_gan,10,0.8,100,128,False,150,10,0.0002,64,0.9,False,1.0,1.0,True,True,"[0.44136229022704837, 0.4051579466929911, 0.4881416584402764, 0.40256663376110563, 0.48780848963474827, 0.4943854886475814, 0.4942250740375123, 0.49738400789733467, 0.2923864758144126, 0.49721125370187563, 0.4971125370187562, 0.49661895360315894, 0.49475567620927935, 0.496964461994077, 0.49294175715695954]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[605.4093436811985, 186.35635155095724, 138.27328365052028, 85.44208422059205, 73.96454637735019, 74.46964703456206, 68.3499637660027, 67.81129783223628, 79.57934723751816, 79.2587518534574, 76.91836974722116, 75.04413095791665, 73.31181002255664, 81.18789156210619, 84.57937756774402]",4392
non_saturating-n_epochs-150-epoch_step-10-lr-0.0009-d_alpha-1-g_alpha-1-ls_gan,9,0.8,100,128,False,150,10,0.0009,64,0.9,False,1.0,1.0,True,True,"[0.14522458045409675, 0.32173000987166833, 0.31168558736426455, 0.4778381046396841, 0.4939165844027641, 0.49785291214215205, 0.4983341559723593, 0.49785291214215205, 0.4994940769990128, 0.49682872655478777, 0.496076011846002, 0.4988770977295163, 0.49772951628825274, 0.49982724580454096, 0.4993213228035538]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[607.500339818499, 248.5050836616042, 126.32165532737349, 103.28426314412718, 92.02907323241652, 68.38833417917931, 64.39758248264798, 85.79196599691045, 95.48662548141226, 80.8953887209999, 92.83100470709405, 82.93281340902672, 81.37376152846468, 89.65835486872311, 90.07391732353449]",4409
non_saturating-n_epochs-150-epoch_step-10-lr-0.001-d_alpha-1-g_alpha-1-ls_gan,8,0.8,100,128,False,150,10,0.001,64,0.9,False,1.0,1.0,True,True,"[0.44613770977295164, 0.4468287265547878, 0.4599457058242843, 0.4847482724580454, 0.49793928923988157, 0.4978405725567621, 0.4988524185587364, 0.49547137216189535, 0.49733464955577494, 0.4982847976307996, 0.4990128331688055, 0.4968410661401777, 0.4997285291214215, 0.5181762092793682, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[656.2582096172041, 186.29004763388525, 115.95798185241688, 86.75687246151347, 122.54319717796443, 95.62259957795891, 100.50717966739035, 83.85630703607899, 78.33474687530179, 79.85352742002578, 80.44780159234051, 80.32754863512434, 98.35268984383993, 117.86120871407684, 1128.7381691600121]",4480
non_saturating-n_epochs-150-epoch_step-10-lr-0.0006-d_alpha-1-g_alpha-1-ls_gan,9,0.8,100,128,False,150,10,0.0006,64,0.9,False,1.0,1.0,True,True,"[0.3140054294175716, 0.41332675222112536, 0.3950765054294176, 0.44420039486673246, 0.4938425468904245, 0.495718163869694, 0.48843780848963475, 0.4945088845014807, 0.4931268509378085, 0.49742102665350446, 0.49538499506416583, 0.4975567620927937, 0.49761846001974336, 0.4992349457058243, 0.49701382033563674]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[474.84308862031526, 157.24159685266318, 119.56745359470324, 75.58467322744343, 92.6101888214805, 94.00773835905102, 99.54379104252996, 98.77194063821776, 84.03826312274259, 94.70555908950155, 88.09856752245787, 104.2143181028764, 89.27569488587676, 81.55204654601334, 95.24543469078071]",4528
non_saturating-n_epochs-150-epoch_step-10-lr-0.001-d_alpha-1-g_alpha-1-ls_gan,9,0.8,100,128,False,150,10,0.001,64,0.9,False,1.0,1.0,True,True,"[0.47369200394866734, 0.41699160908193483, 0.4256786771964462, 0.4372655478775913, 0.38672260612043435, 0.4945088845014807, 0.4977171767028628, 0.4993953603158934, 0.4988894373149062, 0.4086747285291214, 0.4973593287265548, 0.5085513326752221, 0.48807996051332675, 0.5037388943731491, 0.5015054294175716]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[470.3278360852422, 148.32743327140736, 120.60231523952791, 94.8637085913565, 72.43927754820197, 79.578023139592, 103.67146700348894, 123.44778966545994, 74.12621139395083, 74.00652997561474, 74.45802012334116, 95.05223677687513, 110.31075748694161, 99.91761629516316, 101.61480527293224]",4502
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-1-g_alpha-1-ls_gan,8,0.8,100,128,False,150,10,0.0001,64,0.9,False,1.0,1.0,True,True,"[0.4198790720631787, 0.3427443237907206, 0.39901283316880554, 0.456071076011846, 0.48622902270483714, 0.4602171767028628, 0.37905972359328727, 0.4833045409674235, 0.4949407699901283, 0.4789980256663376, 0.49788993089832184, 0.4984081934846989, 0.49753208292201384, 0.49774185587364267, 0.4949777887462981]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[486.7987481027483, 175.11024451386038, 117.4565462278249, 77.24386509122132, 62.06020845161038, 61.08437796633075, 60.973549566011684, 62.738751305687174, 58.5628416930324, 56.78050647420969, 55.76556850348834, 52.14091645848748, 55.729358164521045, 56.08962012818483, 57.53162497770427]",4624
non_saturating-n_epochs-150-epoch_step-10-lr-0.0006-d_alpha-1-g_alpha-1-ls_gan,5,0.8,100,128,False,150,10,0.0006,64,0.9,False,1.0,1.0,True,True,"[0.43625370187561696, 0.45436821322803556, 0.336784304047384, 0.38518015794669297, 0.47326011846001975, 0.4822926949654492, 0.4806391905231984, 0.49726061204343536, 0.4967176702862784, 0.4966806515301086, 0.4825148075024679, 0.4939659427443238, 0.49890177690029613, 0.4956071076011846, 0.49938302073050345]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[431.11966960969494, 166.61656071065397, 116.56806953468947, 83.42098071692806, 64.24818689958374, 77.86485074855364, 74.23881773067228, 82.17132657702871, 69.61126187271111, 80.50093369789147, 79.16239171256018, 86.24394927049298, 90.3039455608257, 93.24172417751265, 96.68639002745874]",4627
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-1-g_alpha-1-ls_gan,5,0.8,100,128,False,150,10,0.0002,64,0.9,False,1.0,1.0,True,True,"[0.4284057255676209, 0.36272211253701875, 0.38071322803553803, 0.4064782823297137, 0.4822926949654492, 0.48160167818361305, 0.48879565646594275, 0.4936451135241856, 0.49753208292201384, 0.4865128331688055, 0.4951382033563672, 0.48981984205330703, 0.49650789733464956, 0.49423741362290224, 0.49511352418558735]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[467.7729113488449, 141.3211911681941, 107.85435220213208, 76.90097880897042, 56.94161419926195, 66.94678518695991, 70.96846580036481, 69.27992898730486, 62.33716619117672, 67.74130379716803, 59.690505151385196, 71.28933247518034, 69.469399528326, 66.89143690161472, 69.82116543605434]",4628
non_saturating-n_epochs-150-epoch_step-10-lr-0.001-d_alpha-1-g_alpha-1-ls_gan,7,0.8,100,128,False,150,10,0.001,64,0.9,False,1.0,1.0,True,True,"[0.48852418558736427, 0.4865621915103652, 0.46831194471865745, 0.46562191510365253, 0.47049605133267525, 0.4810957551826259, 0.4997655478775913, 0.4999259624876604, 0.4977912142152024, 0.4987783810463968, 0.49993830207305034, 0.498568608094768, 0.49982724580454096, 0.4997285291214215, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[505.1270937678215, 233.27095588323186, 98.09385589285478, 88.62458476340419, 79.88978788827467, 84.62940844463606, 79.12933799377743, 651.7127111666452, 112.1166376588161, 82.20039899731705, 91.64486734037314, 91.77268842555179, 90.21414974903928, 91.45220260620249, 1052.0963565896514]",4641
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-1-g_alpha-1-ls_gan,9,0.8,100,128,False,150,10,0.0001,64,0.9,False,1.0,1.0,True,True,"[0.4871174728529121, 0.44945705824284304, 0.4923371174728529, 0.4787265547877591, 0.4737907206317868, 0.4896594274432379, 0.49378084896347485, 0.4908687068114511, 0.4928430404738401, 0.496791707798618, 0.4677690029615005, 0.48958538993089834, 0.486599210266535, 0.49068361303060215, 0.49002961500493586]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[605.444683448835, 167.00317322240448, 108.15917583210887, 72.00271951793229, 70.09434554124618, 53.403043029980836, 52.52898201800326, 60.377414521512264, 54.11464400982743, 49.789839035471914, 53.247718176608146, 51.482469450675126, 48.61181908391427, 45.73967925644956, 46.56659287521393]",4905
non_saturating-n_epochs-150-epoch_step-10-lr-0.0007-d_alpha-1-g_alpha-1-ls_gan,9,0.8,100,128,False,150,10,0.0007,64,0.9,False,1.0,1.0,True,True,"[0.4965695952615992, 0.3558613030602172, 0.43305774925962487, 0.49015301085883517, 0.4734452122408687, 0.4982847976307996, 0.4890054294175716, 0.48536525172754197, 0.4906219151036525, 0.496248766041461, 0.49658193484698915, 0.4978035538005923, 0.48843780848963475, 0.4972852912142152, 0.4956564659427443]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[630.5977435572484, 176.61129422215038, 122.34775082564511, 79.73423828516547, 82.86315922193671, 84.71295812226867, 93.28616090372816, 98.15632707369855, 98.97439605512807, 84.34377361774318, 98.8455277776028, 96.9356179185013, 90.61582454569907, 108.46892212509806, 105.62959061915763]",4935
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-1-g_alpha-1-ls_gan,10,0.8,100,128,False,150,10,0.0001,64,0.9,False,1.0,1.0,True,True,"[0.4712611056268509, 0.44047384007897333, 0.45697186574531096, 0.4603405725567621, 0.47282823297137216, 0.4698790720631787, 0.4709772951628825, 0.47470384995064163, 0.48504442250740376, 0.48583415597235935, 0.48926456071076013, 0.4971125370187562, 0.4918928923988154, 0.4986796643632774, 0.4918188548864758]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[632.5800637678415, 169.95511050728248, 106.38950377723336, 82.2876173045214, 71.95758884555642, 64.68316495850331, 64.48002284244626, 66.83320257851847, 58.00174354777084, 54.85121659247045, 53.33935068745825, 52.15453345361334, 51.8612238711853, 50.450106351376235, 50.12682682643026]",4920
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-1-g_alpha-1-ls_gan,8,0.8,100,128,False,150,10,0.0005,64,0.9,False,1.0,1.0,True,True,"[0.4300592300098717, 0.4557625863770977, 0.4485562685093781, 0.45285044422507403, 0.46032823297137215, 0.45824284304047386, 0.48832675222112537, 0.46902764067127345, 0.4964461994076999, 0.4963721618953603, 0.4948543928923988, 0.4962364264560711, 0.4898075024679171, 0.48447680157946693, 0.4955207305034551]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[615.1228925108487, 216.0944142191836, 145.80246150840844, 81.23073484103975, 84.25471182292836, 70.03990439568554, 74.83499206665931, 79.79400213016311, 75.63971759838239, 78.50056016647534, 92.42652017120406, 91.05766113254583, 95.76777382243085, 92.51212484125233, 99.0097146544947]",4949
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-1-g_alpha-1-ls_gan,8,0.8,100,128,False,150,10,0.0002,64,0.9,False,1.0,1.0,True,True,"[0.43361303060217177, 0.47539486673247777, 0.4422384007897335, 0.4485315893385982, 0.4815399802566634, 0.480182625863771, 0.4707675222112537, 0.4822556762092794, 0.49918558736426455, 0.49148568608094767, 0.4952862783810464, 0.4941880552813425, 0.48661154985192495, 0.4972359328726555, 0.49654491609081935]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[598.713746109496, 174.46707254984267, 118.73143366849808, 68.16836490252626, 67.12136321609671, 78.59622893811729, 61.70508335769205, 65.539030812389, 71.08458202688121, 70.04421823079008, 72.62792307987661, 69.9667692290102, 76.97015812457926, 74.31358990101262, 72.75332206214432]",4953
non_saturating-n_epochs-150-epoch_step-10-lr-0.0008-d_alpha-1-g_alpha-1-ls_gan,6,0.8,100,128,False,150,10,0.0008,64,0.9,False,1.0,1.0,True,True,"[0.4317497532082922, 0.46045162882527146, 0.4372655478775913, 0.37572803553800593, 0.47665350444225074, 0.4993213228035538, 0.4909797630799605, 0.49970384995064165, 0.504812438302073, 0.5002838104639684, 0.501073543928924, 0.5004318854886476, 0.501073543928924, 0.5002221125370188, 0.5021594274432379]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[572.5537635272603, 160.311264492987, 130.95676302487527, 83.40895893627862, 94.31772980047754, 69.98880746475766, 76.75632038635649, 122.97368686084383, 99.62599492716299, 88.55460196037279, 89.15145217804013, 89.67417101111323, 87.41254722415465, 95.40922473373439, 88.67221313408197]",4971
non_saturating-n_epochs-150-epoch_step-10-lr-0.0009-d_alpha-1-g_alpha-1-ls_gan,6,0.8,100,128,False,150,10,0.0009,64,0.9,False,1.0,1.0,True,True,"[0.35489881539980256, 0.4370187561697927, 0.4544545903257651, 0.4178430404738401, 0.47722112537018757, 0.4879318854886476, 0.4994076999012833, 0.4991609081934847, 0.5, 0.497680157946693, 0.49962981243830207, 0.4993213228035538, 0.49977788746298124, 0.49979022704837117, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[470.32028260246375, 213.12744187411693, 105.53460512129732, 76.89701027137562, 75.02036672410372, 84.77146486092988, 86.86414946158902, 83.36583705331509, 69.97397707349103, 77.76128765174587, 84.40618673401502, 83.29680252664753, 89.3868217154851, 99.24899051874695, 78.95908989671773]",4972
non_saturating-n_epochs-150-epoch_step-10-lr-0.001-d_alpha-1-g_alpha-1-ls_gan,4,0.8,100,128,False,150,10,0.001,64,0.9,False,1.0,1.0,True,True,"[0.32604886475814415, 0.43488400789733467, 0.43356367226061204, 0.46120434353405726, 0.480182625863771, 0.49358341559723595, 0.4980873642645607, 0.498568608094768, 0.4975197433366239, 0.4992102665350444, 0.4973469891411649, 0.4995557749259625, 0.49855626850937806, 0.49629812438302073, 0.4983218163869694]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[872.1740892781884, 218.1483740128897, 123.79952606460529, 90.15879578864951, 106.06798216614925, 85.41852063243073, 108.51416067592277, 77.73889733063129, 111.08329977432982, 84.59591759244574, 88.286660098835, 81.89113259604596, 81.67706171268219, 90.52819121585719, 84.17036158097835]",5215
non_saturating-n_epochs-150-epoch_step-10-lr-0.0007-d_alpha-1-g_alpha-1-ls_gan,11,0.8,100,128,False,150,10,0.0007,64,0.9,False,1.0,1.0,True,True,"[0.37000246791707797, 0.34634748272458044, 0.40588598223099703, 0.46208045409674237, 0.4569471865745311, 0.4102541954590326, 0.49838351431391903, 0.49965449160908193, 0.4991609081934847, 0.4875863770977295, 0.4962117472852912, 0.49774185587364267, 0.49922260612043434, 0.49690276406712736, 0.4965202369200395]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[624.2095800952827, 182.7124867578118, 109.11101830910991, 78.30059718255939, 69.18703409487989, 79.99896383251962, 74.72443920841602, 100.1085655163406, 75.53764913149348, 67.24141639920731, 79.11887686474688, 63.88404479644555, 69.5963358791596, 79.36914206900974, 62.10925401716122]",4356
non_saturating-n_epochs-150-epoch_step-10-lr-0.0009-d_alpha-1-g_alpha-1-ls_gan,11,0.8,100,128,False,150,10,0.0009,64,0.9,False,1.0,1.0,True,True,"[0.4309846989141165, 0.41311697926949653, 0.3814782823297137, 0.45409674234945707, 0.4811080947680158, 0.49448420533070087, 0.4786031589338598, 0.48556268509378087, 0.4993953603158934, 0.4958785784797631, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[595.0386675624477, 141.3315818086803, 108.96945570621642, 101.84337213679919, 66.59729402322, 72.78110460437608, 90.14130308580059, 66.86586858900341, 112.34118335690448, 84.5778932220029, 2127.1185205888505, 668.0463727317185, 785.1151952766778, 496.1844827694142, 583.3042138360607]",4383
non_saturating-n_epochs-150-epoch_step-10-lr-0.0008-d_alpha-1-g_alpha-1-ls_gan,11,0.8,100,128,False,150,10,0.0008,64,0.9,False,1.0,1.0,True,True,"[0.3636105626850938, 0.4395483711747285, 0.41151283316880555, 0.45214708785784796, 0.4910167818361303, 0.4661771964461994, 0.4597852912142152, 0.4953726554787759, 0.49686574531095756, 0.4921026653504442, 0.4997285291214215, 0.4984081934846989, 0.4992349457058243, 0.4984452122408687, 0.4994447186574531]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[651.720840797668, 168.31789197322496, 104.53779456687562, 73.44734246956523, 69.39270079544508, 84.3418950489422, 74.34719025146842, 93.04423262863656, 80.2089830454131, 91.35078505196225, 81.64421393567977, 87.7598056168788, 78.90531522957224, 84.51985678613653, 88.69982446881886]",4383
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-1-g_alpha-1-ls_gan,12,0.8,100,128,False,150,10,0.0002,64,0.9,False,1.0,1.0,True,True,"[0.4902147087857848, 0.435007403751234, 0.46289486673247776, 0.4781465942744324, 0.48500740375123397, 0.4789116485686081, 0.4944965449160908, 0.4926949654491609, 0.497865251727542, 0.4950888450148075, 0.47523445212240867, 0.4983218163869694, 0.49835883514313917, 0.49705083909180653, 0.4969891411648569]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[478.3221764599938, 140.74179426563887, 86.56721260438121, 82.54519815206436, 72.98295642944845, 69.16707110192851, 84.14685235697186, 73.57219956293682, 77.6436111675398, 80.58130528439426, 75.14243798388452, 79.20196032349963, 74.52352634801287, 87.90280117375823, 80.37115381124033]",4385
non_saturating-n_epochs-150-epoch_step-10-lr-0.001-d_alpha-1-g_alpha-1-ls_gan,11,0.8,100,128,False,150,10,0.001,64,0.9,False,1.0,1.0,True,True,"[0.4205454096742349, 0.3649308983218164, 0.4183242843040474, 0.4841929911154985, 0.4853775913129319, 0.47401283316880555, 0.48652517275419543, 0.49946939782823296, 0.48540227048371176, 0.5003084896347483, 0.4937931885488648, 0.49697680157946694, 0.49898815399802565, 0.4979022704837118, 0.4940769990128332]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[490.7210468526566, 175.2647391826897, 126.19472904545171, 105.12560025667017, 76.62954761381002, 86.3790569466405, 83.36410602121191, 91.18141068585453, 79.70859609908916, 86.63412430730523, 95.16328409150742, 94.29027394824163, 86.50146757538664, 93.11064201282147, 91.13684385332203]",4404
