Setting,Seed,Modes,Major-Modes,Minor-Modes,HQS,Real-KL,Real-RKL,Real-JSD,Real-TVD,Uniform-KL,Uniform-RKL,Uniform-JSD,Uniform-TVD
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.9-g_alpha-1-epoch_step-400,13,4,4.0,0.0,0.98936,3.683610708055345,0.7046383708285533,0.21720284396581452,0.4998400511836213,3.683610708055345,0.7046383708285533,0.21720284396581452,0.4998400511836213
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.8-g_alpha-1-epoch_step-400,13,7,7.0,0.0,0.97416,1.7441420383711297,0.7128543472497595,0.20727694856438572,0.4915626999360204,1.7441420383711297,0.7128543472497595,0.20727694856438572,0.4915626999360204
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.5-g_alpha-1-epoch_step-400,14,7,7.0,0.0,0.97392,1.7940309627608997,0.813985461264634,0.22739804418093684,0.5544225847728727,1.7940309627608997,0.813985461264634,0.22739804418093684,0.5544225847728727
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.7-g_alpha-1-epoch_step-400,14,8,8.0,0.0,0.97696,1.541813968303873,0.6592489988143002,0.19492462915091857,0.4880438259756878,1.541813968303873,0.6592489988143002,0.19492462915091857,0.4880438259756878
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.6-g_alpha-1-epoch_step-400,14,8,8.0,0.0,0.97412,1.7895103601777955,0.7499777322721485,0.213955638848828,0.4921625079974408,1.7895103601777955,0.7499777322721485,0.213955638848828,0.4921625079974408
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.8-g_alpha-1-epoch_step-400,14,1,1.0,0.0,0.99996,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-1-g_alpha-1-epoch_step-400,14,4,4.0,0.0,0.36996,3.4989362111104567,0.9423968633212477,0.27340609344951633,0.6160828534868842,3.4989362111104567,0.9423968633212477,0.27340609344951633,0.6160828534868842
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.9-g_alpha-1-epoch_step-400,14,7,7.0,0.0,0.95,0.5709585585052254,0.2569280386528035,0.07926775470847244,0.23956333973128596,0.5709585585052254,0.2569280386528035,0.07926775470847244,0.23956333973128596
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.7-g_alpha-1-epoch_step-400,15,8,8.0,0.0,0.93972,1.7011253521695773,0.7003826685037665,0.20437097743342272,0.4910428662827895,1.7011253521695773,0.7003826685037665,0.20437097743342272,0.4910428662827895
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.5-g_alpha-1-epoch_step-400,15,4,4.0,0.0,0.97096,3.7006297260871084,0.7396587818447077,0.22289457735986748,0.4998400511836212,3.7006297260871084,0.7396587818447077,0.22289457735986748,0.4998400511836212
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.8-g_alpha-1-epoch_step-400,15,4,4.0,0.0,0.9234,3.3761678318418467,1.5830540796600279,0.3805456802116003,0.7290866922584773,3.3761678318418467,1.5830540796600279,0.3805456802116003,0.7290866922584773
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.6-g_alpha-1-epoch_step-400,15,2,2.0,0.0,0.99524,5.689181705614446,1.3840436734721042,0.3793623318307914,0.7497600767754318,5.689181705614446,1.3840436734721042,0.3793623318307914,0.7497600767754318
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-1-g_alpha-1-epoch_step-400,15,3,3.0,0.0,0.97964,4.715028524161013,1.1187642882689053,0.3084374665581221,0.6248000639795266,4.715028524161013,1.1187642882689053,0.3084374665581221,0.6248000639795266
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.6-g_alpha-1-epoch_step-400,16,8,8.0,0.0,0.97068,2.9672048563692384,1.3323333200547163,0.3573218711653155,0.7406829814459372,2.9672048563692384,1.3323333200547163,0.3573218711653155,0.7406829814459372
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.5-g_alpha-1-epoch_step-400,16,7,7.0,0.0,0.7456,2.2790038939367894,0.9411702291721635,0.26992834079557804,0.6154830454254638,2.2790038939367894,0.9411702291721635,0.26992834079557804,0.6154830454254638
