Setting,Seed,FID Score,Epochs,FIDs
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.9,2,121.91327253107522,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[593.3044444946798, 210.68772421494623, 89.90963233278251, 70.82573509573103, 66.7952513096534, 74.98035545060122, 74.50952665302339, 91.75954005998415, 112.34969986803844, 121.91327253107522]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.8,2,89.28967720998207,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[306.724520376137, 146.3636629987642, 69.89219404864002, 44.731544480306184, 56.095527836832275, 48.51729153612621, 53.70925974818613, 50.38236339552964, 107.45883520761163, 89.28967720998207]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.7,1,87.74342724632515,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[400.80684380431967, 152.81267153840759, 77.7117939851023, 58.15934531525079, 47.79288603803002, 57.45992391796369, 86.35654958555665, 88.1358837477394, 76.2015490568333, 87.74342724632515]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.7,1,118.0886549746117,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[533.0330144838023, 226.39503061770836, 135.49820191797426, 76.21332551408818, 63.53655976644768, 60.780236761416745, 123.65018328444239, 86.56037548625613, 123.9764299171527, 118.0886549746117]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-1,1,85.2939024434695,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[270.6816896593025, 128.4651033140558, 85.73545950803737, 48.44180521666681, 44.80534592902677, 81.28714802183833, 66.2418685154206, 74.26548198512933, 87.50768528125923, 85.2939024434695]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.8,1,93.7971978318161,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[564.7596696002144, 150.0342248707757, 85.42686879661915, 59.30497568849319, 44.10969682481709, 43.11292692342022, 59.65353185405877, 71.88015637875492, 97.00778990018466, 93.7971978318161]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.5,1,79.71261354890373,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1068.5914484897908, 335.5947957369824, 157.52162782700577, 150.83773296982054, 94.5282476230301, 47.932823970879326, 49.39871847880863, 39.13968336471021, 59.59607952598776, 79.71261354890373]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.9,1,108.04915565340013,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[443.74913427427225, 116.93265572353744, 69.39828929232362, 59.20524090571621, 53.29058077916352, 46.85012931715005, 95.25446091039953, 105.93597483521535, 102.53321895483793, 108.04915565340013]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.6,1,35.73767910317406,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2320.1473650004104, 333.9704141926543, 281.45193604587155, 150.50042694242245, 107.2971157029499, 63.97291091372949, 66.09239291048993, 50.771101422329934, 46.6683859567529, 35.73767910317406]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.5,2,96.43154897227555,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1801.3158366271282, 1497.860384594062, 2374.9536316320577, 1315.953204792049, 302.50655814578795, 255.7546394800827, 301.42439131273295, 137.25776501530572, 102.01078172841403, 96.43154897227555]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.9,2,35.97864324496254,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[896.9098615794393, 176.6961978336709, 102.34722187400837, 67.97765069662773, 53.30609695397459, 45.03868547343427, 40.24266245064234, 40.67165654471796, 51.39036496121548, 35.97864324496254]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.7,2,131.4389761604101,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1438.164878735839, 585.2527162089849, 168.90826912927992, 75.0035431653605, 70.24641250471575, 96.06061685727127, 62.39242921590903, 66.43316960438347, 65.65492616351605, 131.4389761604101]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.8,2,52.12696726068805,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[806.3629192755909, 297.2430992499476, 120.73693397563488, 76.90462331894469, 52.15576804291766, 70.37272849434476, 45.08784426937768, 48.240640602938356, 43.49812270156701, 52.12696726068805]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.6,2,74.25119120464069,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1439.532386142998, 2140.660323712303, 358.9878380585866, 124.97046134485481, 83.22286552686421, 88.03139487150293, 105.77721555085213, 58.23911257795396, 50.10452527755274, 74.25119120464069]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-1,3,103.16415487710265,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[358.8823198894768, 135.57776540081272, 88.46378472282697, 67.55796619789635, 83.10226236477388, 184.1294368912147, 80.95789614065382, 95.3725809143607, 93.89449636957443, 103.16415487710265]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-1,3,147.15040682968288,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[670.249037545592, 258.18193494493335, 113.69529099677106, 118.62757467360268, 97.44692622216701, 70.70609687589763, 93.72486645156266, 59.115971976755645, 59.11196149863849, 147.15040682968288]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.8,4,81.75444678964618,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[414.4729888129027, 131.0381191843544, 81.72413949277859, 57.73936546888763, 56.3333679942084, 71.44294207432029, 74.57093788073303, 79.23363035637158, 87.23048662756469, 81.75444678964618]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.5,4,72.68421314558918,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[535.8165927486247, 230.95548952865988, 139.9582991569937, 354.25089687075047, 72.83840328995802, 62.84960220465018, 56.90906790248573, 70.64410520984052, 60.67632803154697, 72.68421314558918]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-1,3,150.7255797668057,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[625.1195891363221, 189.18699961751918, 108.21530794415048, 129.2008798014233, 201.13712395262678, 161.14608096674863, 219.14839797366994, 125.12298449122898, 137.53533589410586, 150.7255797668057]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.6,3,60.12347282405858,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1991.790740184284, 1523.9963931222665, 554.1328955198211, 229.4166721407073, 159.34525541869334, 106.57705035572292, 70.53722267921262, 68.3753451606076, 57.15420511908212, 60.12347282405858]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-1,4,127.91502432165703,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[769.3360231856911, 192.75199841062658, 70.54024976496441, 63.98888935061234, 52.471222444341834, 42.124189013930845, 47.58353201953014, 82.98923370469424, 101.52554551254934, 127.91502432165703]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-1,3,148.93373085167343,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1405.5544506695564, 267.93400477047544, 105.37075874558116, 82.62369201606668, 80.37441770443229, 86.68798991016547, 58.689725425399274, 59.886708791773, 147.02087348632165, 148.93373085167343]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.5,4,70.51287329311981,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1706.6972170952292, 1643.9152176826783, 356.951060746983, 307.06334275140557, 211.44083708231528, 112.11519561532691, 129.79234836155103, 99.50327017135601, 129.16030595078382, 70.51287329311981]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.6,4,69.7426621361268,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[451.4117655974085, 150.1821344304053, 94.49870301742453, 72.92694684965932, 44.68550877536893, 61.950924667496, 69.64419718820989, 64.61416606934722, 67.1464630513384, 69.7426621361268]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.9,3,41.33928224595752,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[656.7689227801594, 248.09512186401685, 135.1934914991383, 109.52922371802856, 61.86228656153571, 136.79230829453888, 66.1634441396044, 43.50972654553368, 45.266480309535154, 41.33928224595752]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.9,4,67.09691949010039,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[962.0260392411719, 158.41089259693263, 107.77578683211993, 84.47865448639573, 79.27202174616525, 65.65482267617426, 58.19680620112638, 55.64600613516336, 66.45303566803841, 67.09691949010039]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.5,3,64.7431603869818,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1812.2906952193057, 914.4542916917112, 339.7037583257827, 331.2887290076276, 122.15567125628343, 92.91694665286991, 94.9094678985025, 65.9587557760467, 63.49875062781871, 64.7431603869818]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.6,3,154.52479438104854,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[819.7982471206467, 2032.1973258993182, 467.21425214034286, 203.07326897612745, 103.74412621473414, 72.66390397299551, 88.37730192845243, 73.85080867561408, 63.35268644037092, 154.52479438104854]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.8,4,104.33052440719325,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[412.84024367582947, 131.78029314696585, 82.17687532494097, 63.24493722629143, 53.059594167380055, 55.42824572782922, 84.71291953566674, 81.37185696276697, 87.26879133602404, 104.33052440719325]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.8,3,104.93371312449653,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[652.9834850923846, 221.98963739002807, 127.89439479490818, 64.45336915734538, 75.09761865177495, 49.61432636123368, 49.25293860554996, 45.47792315859567, 42.72194052489169, 104.93371312449653]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.9,3,485.54403920339723,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[690.1531527697969, 224.64543783436716, 154.36762187267607, 71.70143066394098, 72.04529241854993, 57.63507305829012, 56.837529801140704, 41.43521310717165, 55.47926946590883, 485.54403920339723]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.6,4,58.832172296834415,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1356.3079817369055, 624.4548428047117, 391.1408963529266, 144.11228441856974, 93.8062320624133, 82.32507274423313, 65.57803492504945, 56.50146979723718, 70.79737362843582, 58.832172296834415]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.7,4,106.7914146426341,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1068.6078361185184, 284.2418007334387, 142.82195157871274, 91.19982874429661, 73.33391853046874, 79.70586597317742, 83.02511554939235, 120.69340371441479, 63.49642233482518, 106.7914146426341]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.9,4,89.80368557551162,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[807.81637849804, 225.0547151665378, 95.49767591933755, 64.92697263270179, 38.454382337518155, 44.83608093078101, 63.71739208953227, 83.54508150466916, 68.17280494776105, 89.80368557551162]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-1,3,44.945849654491894,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[861.6766194804736, 282.2689243835646, 106.56840586467263, 56.50489963152745, 51.24956733033241, 48.074060434621174, 72.5893055739823, 82.61136972856775, 52.49047863727037, 44.945849654491894]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-1,3,132.60750173997485,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[605.8631708098333, 177.47592727448557, 99.74316994120727, 80.62846680342386, 70.74939793506735, 53.30007653591974, 81.84402775700858, 64.28388846160374, 124.95226857522061, 132.60750173997485]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.5,3,71.09986158928155,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1629.3504244859248, 1314.898095323927, 1301.9234101798359, 794.7471627736483, 428.94137635148184, 605.6273295945998, 358.88335368106004, 246.54139112706548, 98.89562378390963, 71.09986158928155]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.5,4,66.68145852728617,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1573.7317259500396, 805.9911253729382, 380.4950926534942, 466.2615342448031, 259.09750936442356, 163.8737599250759, 123.72064325169481, 174.1952155492054, 69.20625144989503, 66.68145852728617]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.5,4,97.91073394657053,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2330.1002029901997, 1491.3817547608514, 1070.6660217679394, 337.98884254564905, 349.59859597754416, 213.25595788689066, 174.2644802409078, 117.02914181022356, 95.59601486708061, 97.91073394657053]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.7,3,61.260747087141,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[657.6825339364775, 594.4787419418104, 226.86233461495522, 130.84350910181797, 79.52369591763659, 85.6584213749179, 62.427966731250535, 72.67903330562524, 61.58835815191503, 61.260747087141]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.8,3,2108.258514382678,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2108.2537564899762, 2108.4663504948066, 2108.1243497930627, 2108.2701257928784, 2108.0282390673174, 2108.3961735746184, 2108.0990087416058, 2108.266332736658, 2108.0562880794796, 2108.258514382678]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.7,3,361.03021821126913,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1368.4211704957438, 323.4769877364058, 139.94884766941198, 77.36024514693781, 88.86621916752347, 66.87821690416263, 54.90096213347067, 115.55027553170112, 376.78135091342585, 361.03021821126913]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.9,4,117.6283533538101,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[400.41679053546386, 163.7873312538328, 97.9051185373878, 66.72562251657178, 45.7600016571912, 49.71885956387155, 65.9730013126948, 89.30440201404792, 121.82635250873136, 117.6283533538101]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.8,3,64.85273107147009,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[431.91144812206016, 267.61978114482133, 111.04492458131188, 94.06047008766745, 61.44578062524522, 46.01117841763437, 84.28851615232281, 63.77531457192026, 80.49120153715467, 64.85273107147009]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.6,4,45.09377551943544,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[911.7325286427, 637.1457745507171, 434.49051646891735, 148.04196273005493, 116.35046039183248, 62.044339974501554, 52.63085321805056, 54.412257794262814, 51.45977581679074, 45.09377551943544]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.5,3,79.07216426093464,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1622.9892094480374, 1961.1878934549825, 1686.0472046126004, 576.6848194862387, 362.7935871479792, 277.91414304895534, 281.2238335678686, 157.44266399294975, 135.71728244651467, 79.07216426093464]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.7,4,39.09017689733298,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1097.160139692787, 291.6172504134206, 139.20048078321224, 85.48868769800652, 63.58711393582439, 41.68534321216816, 51.114319916561044, 64.04194524030902, 62.29488748938945, 39.09017689733298]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.9,3,111.79866736182123,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[544.0158446503372, 195.24373661359334, 91.84079941843208, 78.0902868072119, 76.03921248133031, 65.04428689945735, 73.13441254152883, 141.73469459077273, 123.5250972800743, 111.79866736182123]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.7,3,45.649801854460975,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1019.2160073312446, 349.9853547061341, 163.130937873417, 93.30118034298846, 58.18083840662757, 90.97579875971587, 69.78947621045177, 53.71968558317053, 74.77905043652527, 45.649801854460975]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.6,3,40.14258766517423,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1636.2809386014906, 426.9040670039559, 243.9761879183544, 173.79707387706333, 68.25119039829178, 64.08750775497947, 86.01337215553167, 49.13155838501609, 62.01273315830235, 40.14258766517423]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.8,4,53.692188061027764,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[500.33320702045694, 141.1560695132688, 84.10558873117452, 76.35957024789218, 47.59628098826522, 42.24814499589934, 50.488664113797654, 45.568862463334995, 46.62536264869402, 53.692188061027764]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.7,4,53.49855526571366,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1539.7250104607615, 226.9821268330336, 112.44705553397466, 87.0098044372603, 48.904178986613715, 45.050890533270035, 38.23587373569444, 49.74241333823079, 39.53451166905779, 53.49855526571366]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.6,3,54.86525391038549,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[843.3567677158071, 394.5996506265185, 163.04862870775196, 105.66647238582618, 88.424735527969, 73.35458433029316, 78.59765805040365, 52.83661953324122, 39.86555963572255, 54.86525391038549]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.7,3,92.86683773597315,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[610.1838329387083, 163.65983847266807, 88.72706914526395, 62.81733403359942, 60.18772109071688, 89.80856909570502, 66.69135512419723, 102.07846074667259, 121.90525339719284, 92.86683773597315]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.9,4,63.22332743304969,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[498.58718096273356, 130.24672446493105, 72.98661761490234, 59.306979952083566, 56.39407829594313, 40.7623348026716, 42.85423868980263, 38.45663673188005, 60.089053439933764, 63.22332743304969]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.8,3,48.71948781652918,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1326.7262036575185, 276.9738010775777, 125.265026372281, 73.83412510218398, 77.85513566649695, 55.845872076288515, 54.82112559721156, 53.590012101922184, 56.16739928478728, 48.71948781652918]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.8,3,112.00926405155178,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[512.0192117361053, 161.31110016398327, 87.74723313059735, 49.035713094654966, 56.50020818159419, 41.818709351734924, 46.83629695902164, 80.6329908582768, 103.06558926334822, 112.00926405155178]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-1,3,150.54760834123886,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[703.7055535660991, 200.7954500819236, 99.20366590527465, 66.02427043422313, 88.46626909869633, 158.81993203713432, 149.97914296609315, 145.6480391491399, 127.39285787116796, 150.54760834123886]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-1,2,63.36012914620642,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1205.5497500731722, 248.78773089866957, 109.12797104079914, 78.71990368296281, 67.31041794788484, 51.741212728730034, 45.05844882282577, 43.59374807950701, 47.87068420131618, 63.36012914620642]"
